2026-02-12 17:51:32 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=119ms
2026-02-12 18:02:45 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=119ms
2026-02-12 18:02:45 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=123ms
2026-02-12 18:02:45 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=121ms
2026-02-12 18:02:45 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:02:45 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:02:45 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:02:45 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 124ms (collection=124ms, winner_det=0ms)
2026-02-12 18:02:45 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:02:45 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:02:46 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 4089 bytes/s → 1.0 req/s
2026-02-12 18:02:46 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1773 bytes/s → 0.4 req/s
2026-02-12 18:02:46 | INFO     | __main__:schedule_service:336 | Current traffic: 0.4 req/s (prev=0.5, stable=True)
2026-02-12 18:02:46 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'checkoutservice' with 1 replicas
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'checkoutservice' from all clusters...
2026-02-12 18:02:46 | INFO     | src.level2.predictor:predict:166 | Prediction: current=1.0 req/s, derivative=0.0004, predicted=1.1 req/s (+300s)
2026-02-12 18:02:46 | INFO     | __main__:periodic_check_thread:570 | 📊 recommendationservice: 1.0 req/s (predicted: 1.1) | Replicas: 2
2026-02-12 18:02:46 | INFO     | __main__:periodic_check_thread:598 | ℹ️  recommendationservice LOW traffic (1.1 < 10)
2026-02-12 18:02:46 | INFO     | __main__:worker_thread:694 | 👷 Worker 0: recommendationservice
2026-02-12 18:02:46 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down recommendationservice
2026-02-12 18:02:46 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:02:46 | INFO     | __main__:schedule_service:313 | Scheduling recommendationservice (reason: traffic_low_1rps)
2026-02-12 18:02:46 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=120ms
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=122ms
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=122ms
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:02:46 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:02:46 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 125ms (collection=123ms, winner_det=1ms)
2026-02-12 18:02:46 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:02:46 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:02:46 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 4089 bytes/s → 1.0 req/s
2026-02-12 18:02:46 | INFO     | __main__:schedule_service:336 | Current traffic: 1.0 req/s (prev=0.7, stable=False)
2026-02-12 18:02:46 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'recommendationservice' with 1 replicas
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'recommendationservice' from all clusters...
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=117ms
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=119ms
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=118ms
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:02:46 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:02:46 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:02:46 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 120ms (collection=120ms, winner_det=0ms)
2026-02-12 18:02:46 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:02:46 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:16 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 11807 bytes/s → 3.0 req/s
2026-02-12 18:03:16 | INFO     | src.level2.predictor:predict:166 | Prediction: current=3.0 req/s, derivative=0.0036, predicted=3.3 req/s (+300s)
2026-02-12 18:03:16 | INFO     | __main__:periodic_check_thread:570 | 📊 frontend: 3.0 req/s (predicted: 3.3) | Replicas: 4
2026-02-12 18:03:16 | INFO     | __main__:periodic_check_thread:598 | ℹ️  frontend LOW traffic (3.3 < 10)
2026-02-12 18:03:16 | INFO     | __main__:worker_thread:694 | 👷 Worker 0: frontend
2026-02-12 18:03:16 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down frontend
2026-02-12 18:03:16 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:16 | INFO     | __main__:schedule_service:313 | Scheduling frontend (reason: traffic_low_3rps)
2026-02-12 18:03:16 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:16 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1513 bytes/s → 0.4 req/s
2026-02-12 18:03:17 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 11805 bytes/s → 3.0 req/s
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:336 | Current traffic: 3.0 req/s (prev=2.8, stable=True)
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:347 | Total replicas needed: 2
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'frontend' with 2 replicas
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'frontend' from all clusters...
2026-02-12 18:03:17 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.4 req/s, derivative=0.0005, predicted=0.4 req/s (+300s)
2026-02-12 18:03:17 | INFO     | __main__:periodic_check_thread:570 | 📊 cartservice: 0.4 req/s (predicted: 0.4) | Replicas: 2
2026-02-12 18:03:17 | INFO     | __main__:periodic_check_thread:598 | ℹ️  cartservice LOW traffic (0.4 < 10)
2026-02-12 18:03:17 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: cartservice
2026-02-12 18:03:17 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down cartservice
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:313 | Scheduling cartservice (reason: traffic_low_0rps)
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.268, capacity=0, latency=121ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=121ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=136ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:03:17 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 2 replicas among 3 clusters
2026-02-12 18:03:17 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 2 replicas
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 139ms (collection=139ms, winner_det=0ms)
2026-02-12 18:03:17 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (2 replicas)
2026-02-12 18:03:17 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:17 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1511 bytes/s → 0.4 req/s
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:336 | Current traffic: 0.4 req/s (prev=0.3, stable=False)
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'cartservice' with 1 replicas
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'cartservice' from all clusters...
2026-02-12 18:03:17 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 5970 bytes/s → 1.5 req/s
2026-02-12 18:03:17 | INFO     | src.level2.predictor:predict:166 | Prediction: current=1.5 req/s, derivative=0.0012, predicted=1.6 req/s (+300s)
2026-02-12 18:03:17 | INFO     | __main__:periodic_check_thread:570 | 📊 productcatalogservice: 1.5 req/s (predicted: 1.6) | Replicas: 10
2026-02-12 18:03:17 | INFO     | __main__:periodic_check_thread:598 | ℹ️  productcatalogservice LOW traffic (1.6 < 10)
2026-02-12 18:03:17 | INFO     | __main__:worker_thread:694 | 👷 Worker 1: productcatalogservice
2026-02-12 18:03:17 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down productcatalogservice
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:313 | Scheduling productcatalogservice (reason: traffic_low_2rps)
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=119ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=119ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=121ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:03:17 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:03:17 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 124ms (collection=122ms, winner_det=1ms)
2026-02-12 18:03:17 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:03:17 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:17 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 2572 bytes/s → 0.6 req/s
2026-02-12 18:03:17 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 5983 bytes/s → 1.5 req/s
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:336 | Current traffic: 1.5 req/s (prev=1.4, stable=True)
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'productcatalogservice' with 1 replicas
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'productcatalogservice' from all clusters...
2026-02-12 18:03:17 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.6 req/s, derivative=0.0008, predicted=0.7 req/s (+300s)
2026-02-12 18:03:17 | INFO     | __main__:periodic_check_thread:570 | 📊 checkoutservice: 0.6 req/s (predicted: 0.7) | Replicas: 8
2026-02-12 18:03:17 | INFO     | __main__:periodic_check_thread:598 | ℹ️  checkoutservice LOW traffic (0.7 < 10)
2026-02-12 18:03:17 | INFO     | __main__:worker_thread:694 | 👷 Worker 0: checkoutservice
2026-02-12 18:03:17 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down checkoutservice
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:313 | Scheduling checkoutservice (reason: traffic_low_1rps)
2026-02-12 18:03:17 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=124ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=125ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=124ms
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:03:17 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:03:17 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:03:17 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 126ms (collection=126ms, winner_det=1ms)
2026-02-12 18:03:17 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:03:17 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:18 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 2571 bytes/s → 0.6 req/s
2026-02-12 18:03:18 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 4106 bytes/s → 1.0 req/s
2026-02-12 18:03:18 | INFO     | __main__:schedule_service:336 | Current traffic: 0.6 req/s (prev=0.4, stable=False)
2026-02-12 18:03:18 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'checkoutservice' with 1 replicas
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'checkoutservice' from all clusters...
2026-02-12 18:03:18 | INFO     | src.level2.predictor:predict:166 | Prediction: current=1.0 req/s, derivative=0.0002, predicted=1.0 req/s (+300s)
2026-02-12 18:03:18 | INFO     | __main__:periodic_check_thread:570 | 📊 recommendationservice: 1.0 req/s (predicted: 1.0) | Replicas: 2
2026-02-12 18:03:18 | INFO     | __main__:periodic_check_thread:598 | ℹ️  recommendationservice LOW traffic (1.0 < 10)
2026-02-12 18:03:18 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: recommendationservice
2026-02-12 18:03:18 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down recommendationservice
2026-02-12 18:03:18 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:18 | INFO     | __main__:schedule_service:313 | Scheduling recommendationservice (reason: traffic_low_1rps)
2026-02-12 18:03:18 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=122ms
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=121ms
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=123ms
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:03:18 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:03:18 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 126ms (collection=125ms, winner_det=1ms)
2026-02-12 18:03:18 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:03:18 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:18 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 4074 bytes/s → 1.0 req/s
2026-02-12 18:03:18 | INFO     | __main__:schedule_service:336 | Current traffic: 1.0 req/s (prev=1.0, stable=True)
2026-02-12 18:03:18 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'recommendationservice' with 1 replicas
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'recommendationservice' from all clusters...
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=122ms
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=121ms
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=123ms
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:03:18 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:03:18 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:03:18 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 126ms (collection=124ms, winner_det=2ms)
2026-02-12 18:03:18 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:03:18 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:48 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 11319 bytes/s → 2.8 req/s
2026-02-12 18:03:48 | INFO     | src.level2.predictor:predict:166 | Prediction: current=2.8 req/s, derivative=0.0018, predicted=3.0 req/s (+300s)
2026-02-12 18:03:48 | INFO     | __main__:periodic_check_thread:570 | 📊 frontend: 2.8 req/s (predicted: 3.0) | Replicas: 4
2026-02-12 18:03:48 | INFO     | __main__:periodic_check_thread:598 | ℹ️  frontend LOW traffic (3.0 < 10)
2026-02-12 18:03:48 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: frontend
2026-02-12 18:03:48 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down frontend
2026-02-12 18:03:48 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:48 | INFO     | __main__:schedule_service:313 | Scheduling frontend (reason: traffic_low_3rps)
2026-02-12 18:03:48 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:48 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1312 bytes/s → 0.3 req/s
2026-02-12 18:03:48 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 11318 bytes/s → 2.8 req/s
2026-02-12 18:03:48 | INFO     | __main__:schedule_service:336 | Current traffic: 2.8 req/s (prev=3.0, stable=True)
2026-02-12 18:03:48 | INFO     | __main__:schedule_service:347 | Total replicas needed: 2
2026-02-12 18:03:48 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'frontend' with 2 replicas
2026-02-12 18:03:48 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'frontend' from all clusters...
2026-02-12 18:03:49 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.3 req/s, derivative=-0.0001, predicted=0.3 req/s (+300s)
2026-02-12 18:03:49 | INFO     | __main__:periodic_check_thread:570 | 📊 cartservice: 0.3 req/s (predicted: 0.3) | Replicas: 2
2026-02-12 18:03:49 | INFO     | __main__:periodic_check_thread:598 | ℹ️  cartservice LOW traffic (0.3 < 10)
2026-02-12 18:03:49 | INFO     | __main__:worker_thread:694 | 👷 Worker 1: cartservice
2026-02-12 18:03:49 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down cartservice
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:313 | Scheduling cartservice (reason: traffic_low_0rps)
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=121ms
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.268, capacity=0, latency=122ms
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=121ms
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:03:49 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 2 replicas among 3 clusters
2026-02-12 18:03:49 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 2 replicas
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 124ms (collection=124ms, winner_det=0ms)
2026-02-12 18:03:49 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (2 replicas)
2026-02-12 18:03:49 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:49 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 5616 bytes/s → 1.4 req/s
2026-02-12 18:03:49 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1301 bytes/s → 0.3 req/s
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:336 | Current traffic: 0.3 req/s (prev=0.4, stable=True)
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'cartservice' with 1 replicas
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'cartservice' from all clusters...
2026-02-12 18:03:49 | INFO     | src.level2.predictor:predict:166 | Prediction: current=1.4 req/s, derivative=-0.0000, predicted=1.4 req/s (+300s)
2026-02-12 18:03:49 | INFO     | __main__:periodic_check_thread:570 | 📊 productcatalogservice: 1.4 req/s (predicted: 1.4) | Replicas: 10
2026-02-12 18:03:49 | INFO     | __main__:periodic_check_thread:598 | ℹ️  productcatalogservice LOW traffic (1.4 < 10)
2026-02-12 18:03:49 | INFO     | __main__:worker_thread:694 | 👷 Worker 0: productcatalogservice
2026-02-12 18:03:49 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down productcatalogservice
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:313 | Scheduling productcatalogservice (reason: traffic_low_1rps)
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=116ms
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=118ms
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=132ms
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:03:49 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:03:49 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 133ms (collection=133ms, winner_det=0ms)
2026-02-12 18:03:49 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:03:49 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:03:49 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 2110 bytes/s → 0.5 req/s
2026-02-12 18:03:49 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 5607 bytes/s → 1.4 req/s
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:336 | Current traffic: 1.4 req/s (prev=1.5, stable=True)
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'productcatalogservice' with 1 replicas
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'productcatalogservice' from all clusters...
2026-02-12 18:03:49 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.5 req/s, derivative=0.0002, predicted=0.5 req/s (+300s)
2026-02-12 18:03:49 | INFO     | __main__:periodic_check_thread:570 | 📊 checkoutservice: 0.5 req/s (predicted: 0.5) | Replicas: 8
2026-02-12 18:03:49 | INFO     | __main__:periodic_check_thread:598 | ℹ️  checkoutservice LOW traffic (0.5 < 10)
2026-02-12 18:03:49 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: checkoutservice
2026-02-12 18:03:49 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down checkoutservice
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:313 | Scheduling checkoutservice (reason: traffic_low_1rps)
2026-02-12 18:03:49 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=120ms
2026-02-12 18:03:49 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=141ms
